"DateTime","Players"
"2026-02-26 07:20:00",1660
"2026-02-26 07:30:00",1864
"2026-02-26 07:40:00",1907
"2026-02-26 07:50:00",1941
"2026-02-26 08:00:00",1922
"2026-02-26 08:10:00",1903
"2026-02-26 08:20:00",1845
"2026-02-26 08:30:00",1750
"2026-02-26 08:40:00",1654
"2026-02-26 08:50:00",1563
"2026-02-26 09:00:00",1464
"2026-02-26 09:10:00",1426
"2026-02-26 09:20:00",1423
"2026-02-26 09:30:00",1402
"2026-02-26 09:40:00",1408
"2026-02-26 09:50:00",1454
"2026-02-26 10:00:00",1478
"2026-02-26 10:10:00",1552
"2026-02-26 10:20:00",1569
"2026-02-26 10:30:00",1598
"2026-02-26 10:40:00",1649
"2026-02-26 10:50:00",1633
"2026-02-26 11:00:00",1617
"2026-02-26 11:10:00",1622
"2026-02-26 11:20:00",1640
"2026-02-26 11:30:00",1638
"2026-02-26 11:40:00",1720
"2026-02-26 11:50:00",1753
"2026-02-26 12:00:00",1761
"2026-02-26 12:10:00",1807
"2026-02-26 12:20:00",1801
"2026-02-26 12:30:00",1746
"2026-02-26 12:40:00",1814
"2026-02-26 12:50:00",1725
"2026-02-26 13:00:00",1751
"2026-02-26 14:20:00",2132
"2026-02-26 14:30:00",2235
"2026-02-26 14:40:00",2353
"2026-02-26 14:50:00",2470
"2026-02-26 15:00:00",2644
"2026-02-26 15:10:00",2938
"2026-02-26 15:20:00",3311
"2026-02-26 15:30:00",3620
"2026-02-26 15:40:00",3951
"2026-02-26 15:50:00",4397
"2026-02-26 16:00:00",4905
"2026-02-26 16:10:00",5434
"2026-02-26 16:20:00",6052
"2026-02-26 16:30:00",6455
"2026-02-26 16:40:00",7084
"2026-02-26 16:50:00",7661
"2026-02-26 17:00:00",8212
"2026-02-26 17:10:00",8505
"2026-02-26 17:20:00",8922
"2026-02-26 17:30:00",9271
"2026-02-26 17:40:00",9452
"2026-02-26 17:50:00",9834
"2026-02-26 18:00:00",10154
"2026-02-26 18:10:00",10319
"2026-02-26 18:20:00",10687
"2026-02-26 18:30:00",10976
"2026-02-26 18:40:00",11399
"2026-02-26 18:50:00",11835
"2026-02-26 19:00:00",12174
"2026-02-26 19:10:00",12606
"2026-02-26 19:20:00",12844
"2026-02-26 19:30:00",13216
"2026-02-26 19:40:00",13605
"2026-02-26 19:50:00",13892
"2026-02-26 20:00:00",14005
"2026-02-26 20:10:00",14141
"2026-02-26 20:20:00",14117
"2026-02-26 20:30:00",14302
"2026-02-26 20:40:00",14198
"2026-02-26 20:50:00",14255
"2026-02-26 21:00:00",14110
"2026-02-26 21:10:00",13813
"2026-02-26 21:20:00",13691
"2026-02-26 21:30:00",13787
"2026-02-26 21:40:00",13259
"2026-02-26 21:50:00",12672
"2026-02-26 22:00:00",12264
"2026-02-26 22:10:00",11600
"2026-02-26 22:20:00",11113
"2026-02-26 22:30:00",10440
"2026-02-26 22:40:00",9966
"2026-02-26 22:50:00",9672
"2026-02-26 23:00:00",9022
"2026-02-26 23:10:00",8352
"2026-02-26 23:20:00",7844
"2026-02-26 23:30:00",7451
"2026-02-26 23:40:00",7025
"2026-02-26 23:50:00",6512
"2026-02-27 00:00:00",6103
"2026-02-27 00:10:00",5658
"2026-02-27 00:20:00",5304
"2026-02-27 00:30:00",4996
"2026-02-27 00:40:00",4709
"2026-02-27 00:50:00",4281
"2026-02-27 01:00:00",3989
"2026-02-27 01:10:00",3646
"2026-02-27 01:20:00",3368
"2026-02-27 01:30:00",3031
"2026-02-27 01:40:00",2829
"2026-02-27 01:50:00",2693
"2026-02-27 02:00:00",2501
"2026-02-27 02:10:00",2376
"2026-02-27 02:20:00",2194
"2026-02-27 02:30:00",2118
"2026-02-27 02:40:00",1937
"2026-02-27 02:50:00",1799
"2026-02-27 03:00:00",1706
"2026-02-27 03:10:00",1610
"2026-02-27 03:20:00",1521
"2026-02-27 03:30:00",1473
"2026-02-27 03:40:00",1401
"2026-02-27 03:50:00",1333
"2026-02-27 04:00:00",1239
"2026-02-27 04:10:00",1172
"2026-02-27 04:20:00",1152
"2026-02-27 04:30:00",1100
"2026-02-27 04:40:00",1032
"2026-02-27 04:50:00",969
"2026-02-27 05:00:00",927
"2026-02-27 05:10:00",863
"2026-02-27 05:20:00",868
"2026-02-27 05:30:00",867
"2026-02-27 05:40:00",895
"2026-02-27 05:50:00",882
"2026-02-27 06:00:00",884
"2026-02-27 06:10:00",928
"2026-02-27 06:20:00",1036
"2026-02-27 06:30:00",1062
"2026-02-27 06:40:00",1207
"2026-02-27 06:50:00",1405
"2026-02-27 07:00:00",1504
"2026-02-27 07:10:00",1644
"2026-02-27 07:20:00",1767
"2026-02-27 07:30:00",1917
"2026-02-27 07:40:00",1972
"2026-02-27 07:50:00",2103
"2026-02-27 08:00:00",2054
"2026-02-27 08:10:00",2085
"2026-02-27 08:20:00",2109
"2026-02-27 08:30:00",1958
"2026-02-27 08:40:00",1842
"2026-02-27 08:50:00",1745
"2026-02-27 09:00:00",1710
"2026-02-27 09:10:00",1705
"2026-02-27 09:20:00",1789
"2026-02-27 09:30:00",1823
"2026-02-27 09:40:00",1829
"2026-02-27 09:50:00",1906
"2026-02-27 10:00:00",2025
"2026-02-27 10:10:00",2101
"2026-02-27 10:20:00",2189
"2026-02-27 10:30:00",2255
"2026-02-27 10:40:00",2242
"2026-02-27 10:50:00",2305
"2026-02-27 11:00:00",2315
"2026-02-27 11:10:00",2327
"2026-02-27 11:20:00",2371
"2026-02-27 11:30:00",2390
"2026-02-27 11:40:00",2383
"2026-02-27 11:50:00",2431
