"DateTime","Players"
"2021-12-10 19:00:00",11066
"2021-12-11 19:00:00",11194
"2021-12-13 19:00:00",12433
"2021-12-14 19:00:00",12194
"2021-12-15 19:00:00",12186
"2021-12-16 19:00:00",12074
"2021-12-17 19:00:00",12702
"2021-12-18 19:00:00",12059
"2021-12-19 19:00:00",13301
"2021-12-20 19:00:00",14409
"2021-12-21 19:00:00",14554
"2021-12-22 19:00:00",14602
"2021-12-23 19:00:00",13741
"2021-12-24 19:00:00",9485
"2021-12-25 19:00:00",9349
"2021-12-26 19:00:00",12196
"2021-12-27 19:00:00",14020
"2021-12-28 19:00:00",14404
"2021-12-29 19:00:00",14875
"2021-12-30 19:00:00",15473
"2021-12-31 19:00:00",14140
"2022-01-01 19:00:00",15214
"2022-01-02 19:00:00",15669
"2022-01-03 19:00:00",15850
"2022-01-04 19:00:00",15271
"2022-01-05 19:00:00",15507
"2022-01-06 19:00:00",15041
"2022-01-07 19:00:00",15969
"2022-01-08 19:00:00",14964
"2022-01-09 19:00:00",15893
"2022-01-10 19:00:00",14565
"2022-01-11 19:00:00",14185
"2022-01-12 19:00:00",14028
"2022-01-13 19:00:00",13829
"2022-01-14 19:00:00",14438
"2022-01-15 19:00:00",14121
"2022-01-16 19:00:00",15296
"2022-01-17 19:00:00",15233
"2022-01-18 19:00:00",13690
"2022-01-19 19:00:00",13737
"2022-01-20 19:00:00",14159
"2022-01-21 19:00:00",14157
"2022-01-22 19:00:00",13607
"2022-01-23 19:00:00",14399
"2022-01-24 19:00:00",13720
"2022-01-25 19:00:00",13524
"2022-01-26 19:00:00",13457
"2022-01-27 19:00:00",13433
"2022-01-29 19:00:00",13207
"2022-01-30 19:00:00",14601
"2022-01-31 19:00:00",13028
"2022-02-01 19:00:00",12362
"2022-02-02 19:00:00",13319
"2022-02-03 19:00:00",12931
"2022-02-04 19:00:00",13742
"2022-02-05 19:00:00",12408
"2022-02-06 19:00:00",13323
"2022-02-07 19:00:00",12030
"2022-02-08 19:00:00",11637
"2022-02-09 19:00:00",11554
"2022-02-10 19:00:00",11173
"2022-02-11 19:00:00",11851
"2022-02-12 19:00:00",11632
"2022-02-13 19:00:00",9354
"2022-02-14 19:00:00",12707
"2022-02-15 19:00:00",12367
"2022-02-16 19:00:00",12713
"2022-02-17 19:00:00",13342
"2022-02-18 19:00:00",12754
"2022-02-19 19:00:00",11826
"2022-02-20 19:00:00",12955
"2022-02-21 19:00:00",13228
"2022-02-22 19:00:00",12657
"2022-02-23 19:00:00",12669
"2022-02-24 19:00:00",12427
"2022-02-25 19:00:00",12532
"2022-02-26 19:00:00",11485
"2022-02-27 19:00:00",12683
"2022-02-28 19:00:00",11262
"2022-03-01 19:00:00",10504
"2022-03-02 19:00:00",10411
"2022-03-03 19:00:00",10252
"2022-03-04 19:00:00",10707
"2022-03-05 19:00:00",9697
"2022-03-06 19:00:00",11212
"2022-03-07 19:00:00",11295
"2022-03-08 19:00:00",10772
"2022-03-09 19:00:00",10737
"2022-03-10 19:00:00",9901
"2022-03-11 19:00:00",11426
"2022-03-12 19:00:00",10803
"2022-03-13 20:00:00",11346
"2022-03-14 20:00:00",11337
"2022-03-15 20:00:00",10769
"2022-03-16 20:00:00",10398
"2022-03-17 20:00:00",10332
"2022-03-18 20:00:00",10540
"2022-03-19 20:00:00",9315
"2022-03-20 20:00:00",10113
"2022-03-21 20:00:00",9851
"2022-03-22 20:00:00",10161
"2022-03-23 20:00:00",10289
"2022-03-24 20:00:00",10074
"2022-03-25 20:00:00",10108
"2022-03-26 20:00:00",9411
"2022-03-27 20:00:00",10118
"2022-03-28 20:00:00",10258
"2022-03-29 20:00:00",10252
"2022-03-30 20:00:00",9846
"2022-03-31 20:00:00",9809
"2022-04-01 20:00:00",9163
"2022-04-02 20:00:00",8947
"2022-04-03 20:00:00",9477
"2022-04-04 20:00:00",9090
"2022-04-05 20:00:00",9524
"2022-04-06 20:00:00",9613
"2022-04-07 20:00:00",9422
