"DateTime","Players"
"2026-01-05 19:00:00",30868
"2026-01-06 19:00:00",48489
"2026-01-07 19:00:00",81190
"2026-01-08 19:00:00",151162
"2026-01-09 19:00:00",238439
"2026-01-10 19:00:00",383106
"2026-01-11 19:00:00",356829
"2026-01-12 19:00:00",356464
"2026-01-13 19:00:00",413374
"2026-01-14 19:00:00",458139
"2026-01-15 19:00:00",580658
"2026-01-16 19:00:00",714777
"2026-01-17 19:00:00",741994
"2026-01-18 19:00:00",603809
"2026-01-19 19:00:00",557565
"2026-01-20 19:00:00",537047
"2026-01-21 19:00:00",614315
"2026-01-22 19:00:00",453396
"2026-01-23 19:00:00",1035594
"2026-01-24 19:00:00",899835
"2026-01-25 19:00:00",707959
"2026-01-26 19:00:00",678598
"2026-01-27 19:00:00",685500
"2026-01-28 19:00:00",673857
"2026-01-29 19:00:00",634480
"2026-01-30 19:00:00",725814
"2026-01-31 19:00:00",1018051
"2026-02-01 19:00:00",713633
"2026-02-02 19:00:00",638858
"2026-02-03 19:00:00",575437
"2026-02-04 19:00:00",526617
"2026-02-05 19:00:00",530216
"2026-02-06 19:00:00",629905
"2026-02-07 19:00:00",1612068
"2026-02-08 19:00:00",459578
"2026-02-09 19:00:00",423380
"2026-02-10 19:00:00",306434
"2026-02-11 19:00:00",490081
"2026-02-12 19:00:00",493597
"2026-02-13 19:00:00",555075
"2026-02-14 19:00:00",683007
"2026-02-15 19:00:00",522315
"2026-02-16 19:00:00",511070
"2026-02-17 19:00:00",421722
"2026-02-18 19:00:00",444084
"2026-02-19 19:00:00",455736
"2026-02-20 19:00:00",488193
"2026-02-21 19:00:00",574310
"2026-02-22 19:00:00",509027
"2026-02-23 19:00:00",357736
"2026-02-24 19:00:00",333193
"2026-02-25 19:00:00",340243
"2026-02-26 19:00:00",317250
"2026-02-27 19:00:00",378056
"2026-02-28 19:00:00",408453
"2026-03-01 19:00:00",280072
"2026-03-02 19:00:00",248279
"2026-03-03 19:00:00",230097
