"DateTime","Players"
"2026-02-25 10:20:00",704
"2026-02-25 10:30:00",723
"2026-02-25 10:40:00",767
"2026-02-25 10:50:00",774
"2026-02-25 11:00:00",724
"2026-02-25 11:10:00",763
"2026-02-25 11:20:00",796
"2026-02-25 11:30:00",830
"2026-02-25 11:40:00",819
"2026-02-25 11:50:00",858
"2026-02-25 12:00:00",865
"2026-02-25 12:10:00",873
"2026-02-25 12:20:00",888
"2026-02-25 12:30:00",896
"2026-02-25 12:40:00",885
"2026-02-25 12:50:00",1021
"2026-02-25 13:00:00",1021
"2026-02-25 13:10:00",1032
"2026-02-25 13:20:00",1059
"2026-02-25 13:30:00",1012
"2026-02-25 13:40:00",1035
"2026-02-25 13:50:00",946
"2026-02-25 14:00:00",947
"2026-02-25 14:10:00",979
"2026-02-25 14:20:00",983
"2026-02-25 14:30:00",1112
"2026-02-25 14:40:00",1151
"2026-02-25 14:50:00",1249
"2026-02-25 15:00:00",1346
"2026-02-25 15:10:00",1449
"2026-02-25 15:20:00",1508
"2026-02-25 15:30:00",1683
"2026-02-25 15:40:00",1814
"2026-02-25 15:50:00",1929
"2026-02-25 16:00:00",2141
"2026-02-25 16:10:00",2254
"2026-02-25 16:20:00",2435
"2026-02-25 16:30:00",2622
"2026-02-25 16:40:00",2791
"2026-02-25 16:50:00",2854
"2026-02-25 17:00:00",3044
"2026-02-25 17:10:00",3332
"2026-02-25 17:20:00",3554
"2026-02-25 17:30:00",3566
"2026-02-25 17:40:00",3743
"2026-02-25 17:50:00",3782
"2026-02-25 18:00:00",3896
"2026-02-25 18:10:00",4024
"2026-02-25 18:20:00",4049
"2026-02-25 18:30:00",4113
"2026-02-25 18:40:00",4277
"2026-02-25 18:50:00",4414
"2026-02-25 19:00:00",4655
"2026-02-25 19:10:00",4764
"2026-02-25 19:20:00",5066
"2026-02-25 19:30:00",5155
"2026-02-25 19:40:00",5201
"2026-02-25 19:50:00",5280
"2026-02-25 20:00:00",5327
"2026-02-25 20:10:00",5503
"2026-02-25 20:20:00",5814
"2026-02-25 20:30:00",5868
"2026-02-25 20:40:00",5900
"2026-02-25 20:50:00",5919
"2026-02-25 21:00:00",5840
"2026-02-25 21:10:00",5709
"2026-02-25 21:20:00",5675
"2026-02-25 21:30:00",5526
"2026-02-25 21:40:00",5443
"2026-02-25 21:50:00",5220
"2026-02-25 22:00:00",4723
"2026-02-25 22:10:00",4627
"2026-02-25 22:20:00",4469
"2026-02-25 22:30:00",4249
"2026-02-25 22:40:00",3948
"2026-02-25 22:50:00",3740
"2026-02-25 23:00:00",3463
"2026-02-25 23:10:00",3273
"2026-02-25 23:20:00",3098
"2026-02-25 23:30:00",2976
"2026-02-25 23:40:00",2764
"2026-02-25 23:50:00",2567
"2026-02-26 00:00:00",2348
"2026-02-26 00:10:00",2125
"2026-02-26 00:20:00",1978
"2026-02-26 00:30:00",1867
"2026-02-26 00:40:00",1766
"2026-02-26 00:50:00",1622
"2026-02-26 01:00:00",1454
"2026-02-26 01:10:00",1383
"2026-02-26 01:20:00",1272
"2026-02-26 01:30:00",1167
"2026-02-26 01:40:00",1084
"2026-02-26 01:50:00",983
"2026-02-26 02:00:00",891
"2026-02-26 02:10:00",877
"2026-02-26 02:20:00",778
"2026-02-26 02:30:00",675
"2026-02-26 02:40:00",648
"2026-02-26 02:50:00",613
"2026-02-26 03:00:00",588
"2026-02-26 03:10:00",555
"2026-02-26 03:20:00",475
"2026-02-26 03:30:00",483
"2026-02-26 03:40:00",471
"2026-02-26 03:50:00",442
"2026-02-26 04:00:00",402
"2026-02-26 04:10:00",399
"2026-02-26 04:20:00",376
"2026-02-26 04:30:00",370
"2026-02-26 04:40:00",335
"2026-02-26 04:50:00",320
"2026-02-26 05:00:00",322
"2026-02-26 05:10:00",333
"2026-02-26 05:20:00",304
"2026-02-26 05:30:00",313
"2026-02-26 05:40:00",318
"2026-02-26 06:20:00",354
"2026-02-26 07:10:00",599
"2026-02-26 07:20:00",594
"2026-02-26 07:30:00",626
"2026-02-26 07:40:00",690
"2026-02-26 07:50:00",672
"2026-02-26 08:00:00",691
"2026-02-26 08:10:00",670
"2026-02-26 08:20:00",696
"2026-02-26 08:30:00",686
"2026-02-26 08:40:00",600
"2026-02-26 08:50:00",546
"2026-02-26 09:00:00",532
"2026-02-26 09:10:00",538
"2026-02-26 09:20:00",561
"2026-02-26 09:30:00",567
"2026-02-26 09:40:00",554
"2026-02-26 09:50:00",588
"2026-02-26 10:00:00",582
"2026-02-26 10:10:00",611
"2026-02-26 10:20:00",585
"2026-02-26 10:30:00",605
"2026-02-26 10:40:00",603
"2026-02-26 10:50:00",638
"2026-02-26 11:00:00",645
"2026-02-26 11:10:00",657
"2026-02-26 11:20:00",641
"2026-02-26 11:30:00",632
"2026-02-26 11:40:00",666
"2026-02-26 11:50:00",694
"2026-02-26 12:00:00",737
"2026-02-26 12:10:00",764
"2026-02-26 12:20:00",740
"2026-02-26 12:30:00",754
"2026-02-26 12:40:00",712
"2026-02-26 12:50:00",741
"2026-02-26 13:00:00",787
"2026-02-26 14:20:00",837
"2026-02-26 14:30:00",926
"2026-02-26 14:40:00",963
"2026-02-26 14:50:00",1103
"2026-02-26 15:00:00",1156
"2026-02-26 15:10:00",1266
"2026-02-26 15:20:00",1422
"2026-02-26 15:30:00",1468
"2026-02-26 15:40:00",1565
"2026-02-26 15:50:00",1687
"2026-02-26 16:00:00",1828
"2026-02-26 16:10:00",2045
"2026-02-26 16:20:00",2193
"2026-02-26 16:30:00",2345
"2026-02-26 16:40:00",2518
"2026-02-26 16:50:00",2704
"2026-02-26 17:00:00",2994
"2026-02-26 17:10:00",3098
"2026-02-26 17:20:00",3205
"2026-02-26 17:30:00",3523
"2026-02-26 17:40:00",3494
"2026-02-26 17:50:00",3585
"2026-02-26 18:00:00",3635
"2026-02-26 18:10:00",3657
"2026-02-26 18:20:00",3824
"2026-02-26 18:30:00",4022
"2026-02-26 18:40:00",4063
"2026-02-26 18:50:00",4315
"2026-02-26 19:00:00",4380
"2026-02-26 19:10:00",4604
"2026-02-26 19:20:00",4763
"2026-02-26 19:30:00",5012
"2026-02-26 19:40:00",5047
"2026-02-26 19:50:00",5131
"2026-02-26 20:00:00",5228
"2026-02-26 20:10:00",5358
"2026-02-26 20:20:00",5550
"2026-02-26 20:30:00",5591
"2026-02-26 20:40:00",5491
"2026-02-26 20:50:00",5444
"2026-02-26 21:00:00",5395
"2026-02-26 21:10:00",5508
"2026-02-26 21:20:00",5695
"2026-02-26 21:30:00",5611
"2026-02-26 21:40:00",5395
"2026-02-26 21:50:00",5055
"2026-02-26 22:00:00",4679
"2026-02-26 22:10:00",4486
"2026-02-26 22:20:00",4308
"2026-02-26 22:30:00",4201
"2026-02-26 22:40:00",3961
"2026-02-26 22:50:00",3799
"2026-02-26 23:00:00",3583
"2026-02-26 23:10:00",3297
"2026-02-26 23:20:00",3012
"2026-02-26 23:30:00",2874
"2026-02-26 23:40:00",2603
"2026-02-26 23:50:00",2480
"2026-02-27 00:00:00",2340
"2026-02-27 00:10:00",2183
"2026-02-27 00:20:00",2096
"2026-02-27 00:30:00",1967
"2026-02-27 00:40:00",1861
"2026-02-27 00:50:00",1754
"2026-02-27 01:00:00",1632
"2026-02-27 01:10:00",1497
"2026-02-27 01:20:00",1427
"2026-02-27 01:30:00",1298
"2026-02-27 01:40:00",1274
"2026-02-27 01:50:00",1156
"2026-02-27 02:00:00",1055
"2026-02-27 02:10:00",968
"2026-02-27 02:20:00",876
"2026-02-27 02:30:00",770
"2026-02-27 02:40:00",738
"2026-02-27 02:50:00",691
"2026-02-27 03:00:00",662
"2026-02-27 03:10:00",609
"2026-02-27 03:20:00",582
"2026-02-27 03:30:00",561
"2026-02-27 03:40:00",534
"2026-02-27 03:50:00",495
"2026-02-27 04:00:00",447
"2026-02-27 04:10:00",439
"2026-02-27 04:20:00",383
"2026-02-27 04:30:00",359
"2026-02-27 04:40:00",339
"2026-02-27 04:50:00",343
"2026-02-27 05:00:00",328
"2026-02-27 05:10:00",314
"2026-02-27 05:20:00",307
"2026-02-27 05:30:00",274
"2026-02-27 05:40:00",312
"2026-02-27 05:50:00",308
"2026-02-27 06:00:00",310
"2026-02-27 06:10:00",326
"2026-02-27 06:20:00",348
"2026-02-27 06:30:00",390
"2026-02-27 06:40:00",438
"2026-02-27 06:50:00",474
"2026-02-27 07:00:00",526
"2026-02-27 07:10:00",574
"2026-02-27 07:20:00",580
"2026-02-27 07:30:00",633
"2026-02-27 07:40:00",674
"2026-02-27 07:50:00",665
"2026-02-27 08:00:00",679
"2026-02-27 08:10:00",690
"2026-02-27 08:20:00",735
"2026-02-27 08:30:00",702
"2026-02-27 08:40:00",696
"2026-02-27 08:50:00",693
"2026-02-27 09:00:00",639
"2026-02-27 09:10:00",633
"2026-02-27 09:20:00",692
"2026-02-27 09:30:00",687
"2026-02-27 09:40:00",685
"2026-02-27 09:50:00",675
"2026-02-27 10:00:00",761
"2026-02-27 10:10:00",760
"2026-02-27 10:20:00",787
"2026-02-27 10:30:00",803
"2026-02-27 10:40:00",834
"2026-02-27 10:50:00",890
"2026-02-27 11:00:00",943
"2026-02-27 11:10:00",933
"2026-02-27 11:20:00",916
"2026-02-27 11:30:00",972
"2026-02-27 11:40:00",967
"2026-02-27 11:50:00",1000
"2026-02-27 12:00:00",1020
"2026-02-27 12:10:00",973
"2026-02-27 12:20:00",977
"2026-02-27 12:30:00",1034
"2026-02-27 12:40:00",1028
"2026-02-27 12:50:00",1035
"2026-02-27 13:00:00",1067
"2026-02-27 13:10:00",1158
"2026-02-27 13:20:00",1098
"2026-02-27 13:30:00",1183
"2026-02-27 13:40:00",1211
"2026-02-27 13:50:00",1175
"2026-02-27 14:00:00",1199
"2026-02-27 14:10:00",1182
"2026-02-27 14:20:00",1246
"2026-02-27 14:30:00",1251
"2026-02-27 14:40:00",1275
"2026-02-27 14:50:00",1346
"2026-02-27 15:00:00",1471
"2026-02-27 15:10:00",1528
"2026-02-27 15:20:00",1624
"2026-02-27 15:30:00",1793
"2026-02-27 15:40:00",1953
"2026-02-27 15:50:00",2054
"2026-02-27 16:00:00",2252
"2026-02-27 16:10:00",2538
"2026-02-27 16:20:00",2661
"2026-02-27 16:30:00",2830
"2026-02-27 16:40:00",2949
"2026-02-27 16:50:00",3095
"2026-02-27 17:00:00",3259
"2026-02-27 17:10:00",3362
"2026-02-27 17:20:00",3505
"2026-02-27 17:30:00",3613
"2026-02-27 17:40:00",3632
"2026-02-27 17:50:00",3797
"2026-02-27 18:00:00",3768
"2026-02-27 18:10:00",3930
"2026-02-27 18:20:00",4009
"2026-02-27 18:30:00",4066
"2026-02-27 18:40:00",4173
"2026-02-27 18:50:00",4323
"2026-02-27 19:00:00",4438
"2026-02-27 19:10:00",4570
"2026-02-27 19:20:00",4752
"2026-02-27 19:30:00",4802
"2026-02-27 19:40:00",4912
"2026-02-27 19:50:00",4984
"2026-02-27 20:00:00",4832
"2026-02-27 20:10:00",5220
"2026-02-27 20:20:00",5388
"2026-02-27 20:30:00",5654
"2026-02-27 20:40:00",5808
"2026-02-27 20:50:00",5760
"2026-02-27 21:00:00",5841
"2026-02-27 21:10:00",6164
"2026-02-27 21:20:00",6238
"2026-02-27 21:30:00",6220
"2026-02-27 21:40:00",6351
"2026-02-27 21:50:00",6254
"2026-02-27 22:00:00",6127
"2026-02-27 22:10:00",6338
"2026-02-27 22:20:00",6477
"2026-02-27 22:30:00",6560
"2026-02-27 22:40:00",6334
"2026-02-27 22:50:00",6148
"2026-02-27 23:00:00",5910
"2026-02-27 23:10:00",5710
"2026-02-27 23:20:00",5503
"2026-02-27 23:30:00",5316
"2026-02-27 23:40:00",5153
"2026-02-27 23:50:00",4990
"2026-02-28 00:00:00",4670
"2026-02-28 00:10:00",4335
"2026-02-28 00:20:00",4089
"2026-02-28 00:30:00",3814
"2026-02-28 00:40:00",3561
"2026-02-28 00:50:00",3398
"2026-02-28 01:00:00",3280
"2026-02-28 01:10:00",3047
"2026-02-28 01:20:00",2887
"2026-02-28 01:30:00",2848
"2026-02-28 01:40:00",2602
"2026-02-28 01:50:00",2419
"2026-02-28 02:00:00",2285
"2026-02-28 02:10:00",2040
"2026-02-28 02:20:00",1900
"2026-02-28 02:30:00",1669
"2026-02-28 02:40:00",1547
"2026-02-28 02:50:00",1492
"2026-02-28 03:00:00",1373
"2026-02-28 03:10:00",1287
"2026-02-28 03:20:00",1163
"2026-02-28 03:30:00",1127
"2026-02-28 03:40:00",1044
"2026-02-28 03:50:00",961
"2026-02-28 04:00:00",905
"2026-02-28 04:10:00",791
"2026-02-28 04:20:00",748
"2026-02-28 04:30:00",704
"2026-02-28 04:40:00",655
"2026-02-28 04:50:00",631
"2026-02-28 05:00:00",570
"2026-02-28 05:10:00",534
"2026-02-28 05:20:00",524
"2026-02-28 05:30:00",472
"2026-02-28 05:40:00",458
"2026-02-28 05:50:00",440
"2026-02-28 06:00:00",444
"2026-02-28 06:10:00",446
"2026-02-28 06:20:00",432
"2026-02-28 06:30:00",422
"2026-02-28 06:40:00",487
"2026-02-28 06:50:00",518
"2026-02-28 07:00:00",572
"2026-02-28 07:10:00",639
"2026-02-28 07:20:00",649
"2026-02-28 07:30:00",748
"2026-02-28 07:40:00",844
"2026-02-28 07:50:00",894
"2026-02-28 08:00:00",1044
"2026-02-28 08:10:00",1191
"2026-02-28 08:20:00",1269
"2026-02-28 08:30:00",1345
"2026-02-28 08:40:00",1506
"2026-02-28 08:50:00",1653
"2026-02-28 09:00:00",1755
"2026-02-28 09:10:00",1962
"2026-02-28 09:20:00",2061
"2026-02-28 09:30:00",2238
"2026-02-28 09:40:00",2467
"2026-02-28 09:50:00",2445
"2026-02-28 10:00:00",2522
"2026-02-28 10:10:00",2595
"2026-02-28 10:20:00",2701
"2026-02-28 10:30:00",2904
"2026-02-28 10:40:00",3048
"2026-02-28 10:50:00",3199
"2026-02-28 11:00:00",3431
"2026-02-28 11:10:00",3306
"2026-02-28 11:20:00",3376
"2026-02-28 11:30:00",3460
"2026-02-28 11:40:00",3608
"2026-02-28 11:50:00",3611
"2026-02-28 12:00:00",3688
"2026-02-28 12:10:00",3643
"2026-02-28 12:20:00",3571
"2026-02-28 12:30:00",3719
"2026-02-28 12:40:00",3773
"2026-02-28 12:50:00",3867
"2026-02-28 13:00:00",3853
"2026-02-28 13:10:00",3903
"2026-02-28 13:20:00",3957
"2026-02-28 13:30:00",4040
"2026-02-28 13:40:00",4026
"2026-02-28 13:50:00",3971
"2026-02-28 14:00:00",3966
"2026-02-28 14:10:00",3843
"2026-02-28 14:20:00",3968
"2026-02-28 14:30:00",4000
"2026-02-28 14:40:00",4085
"2026-02-28 14:50:00",3873
"2026-02-28 15:00:00",3617
"2026-02-28 15:10:00",3337
"2026-02-28 15:20:00",3353
"2026-02-28 15:30:00",3454
"2026-02-28 15:40:00",3559
"2026-02-28 15:50:00",3958
"2026-02-28 16:00:00",4225
"2026-02-28 16:10:00",4272
"2026-02-28 16:20:00",4266
"2026-02-28 16:30:00",4247
"2026-02-28 16:40:00",4301
"2026-02-28 16:50:00",4309
"2026-02-28 17:00:00",4366
"2026-02-28 17:10:00",4297
"2026-02-28 17:20:00",4239
"2026-02-28 17:30:00",4246
"2026-02-28 17:40:00",4303
"2026-02-28 17:50:00",4261
"2026-02-28 18:00:00",4135
"2026-02-28 18:10:00",4290
"2026-02-28 18:20:00",4425
"2026-02-28 18:30:00",4417
"2026-02-28 18:40:00",4592
"2026-02-28 18:50:00",4539
"2026-02-28 19:00:00",4620
"2026-02-28 19:10:00",4692
"2026-02-28 19:20:00",4716
"2026-02-28 19:30:00",4716
"2026-02-28 19:40:00",4865
"2026-02-28 19:50:00",4901
"2026-02-28 20:00:00",5177
"2026-02-28 20:10:00",5462
"2026-02-28 20:20:00",5572
"2026-02-28 20:30:00",5697
"2026-02-28 20:40:00",5684
"2026-02-28 20:50:00",5729
"2026-02-28 21:00:00",5648
"2026-02-28 21:10:00",5767
"2026-02-28 21:20:00",5794
"2026-02-28 21:30:00",5809
"2026-02-28 21:40:00",5963
"2026-02-28 21:50:00",6082
"2026-02-28 22:00:00",6064
"2026-02-28 22:10:00",6124
"2026-02-28 22:20:00",6254
"2026-02-28 22:30:00",6235
"2026-02-28 22:40:00",6144
"2026-02-28 22:50:00",6027
"2026-02-28 23:00:00",5803
"2026-02-28 23:10:00",5528
"2026-02-28 23:20:00",5353
"2026-02-28 23:30:00",5279
"2026-02-28 23:40:00",5175
"2026-02-28 23:50:00",4878
"2026-03-01 00:00:00",4668
"2026-03-01 00:10:00",4528
"2026-03-01 00:20:00",4375
"2026-03-01 00:30:00",4271
"2026-03-01 00:40:00",4126
"2026-03-01 00:50:00",3995
"2026-03-01 01:00:00",3771
"2026-03-01 01:10:00",3499
"2026-03-01 01:20:00",3311
"2026-03-01 01:30:00",3247
"2026-03-01 01:40:00",3017
"2026-03-01 01:50:00",2820
"2026-03-01 02:00:00",2639
"2026-03-01 02:10:00",2370
"2026-03-01 02:20:00",2217
"2026-03-01 02:30:00",2106
"2026-03-01 02:40:00",1971
"2026-03-01 02:50:00",1786
"2026-03-01 03:00:00",1768
"2026-03-01 03:10:00",1572
"2026-03-01 03:20:00",1454
"2026-03-01 03:30:00",1366
"2026-03-01 03:40:00",1232
"2026-03-01 03:50:00",1156
"2026-03-01 04:00:00",1111
"2026-03-01 04:10:00",941
"2026-03-01 04:20:00",903
"2026-03-01 04:30:00",824
"2026-03-01 04:40:00",722
"2026-03-01 04:50:00",684
"2026-03-01 05:00:00",643
"2026-03-01 05:10:00",598
"2026-03-01 05:20:00",534
"2026-03-01 05:30:00",535
"2026-03-01 05:40:00",500
"2026-03-01 05:50:00",503
"2026-03-01 06:00:00",492
"2026-03-01 06:10:00",419
"2026-03-01 06:20:00",448
"2026-03-01 06:30:00",440
"2026-03-01 06:40:00",462
"2026-03-01 06:50:00",459
"2026-03-01 07:00:00",478
"2026-03-01 07:10:00",532
"2026-03-01 07:20:00",608
"2026-03-01 07:30:00",657
"2026-03-01 07:40:00",761
"2026-03-01 07:50:00",869
"2026-03-01 08:00:00",1003
"2026-03-01 08:10:00",1164
"2026-03-01 08:20:00",1211
"2026-03-01 08:30:00",1374
"2026-03-01 08:40:00",1401
"2026-03-01 08:50:00",1695
"2026-03-01 09:00:00",1696
"2026-03-01 09:10:00",1761
"2026-03-01 09:20:00",1865
"2026-03-01 09:30:00",2045
"2026-03-01 09:40:00",2217
"2026-03-01 09:50:00",2298
"2026-03-01 10:00:00",2353
"2026-03-01 10:10:00",2607
"2026-03-01 10:20:00",2813
"2026-03-01 10:30:00",2903
"2026-03-01 10:40:00",2956
"2026-03-01 10:50:00",3116
"2026-03-01 11:00:00",3263
"2026-03-01 11:10:00",3225
"2026-03-01 11:20:00",3337
"2026-03-01 11:30:00",3621
"2026-03-01 11:40:00",3672
"2026-03-01 11:50:00",3754
"2026-03-01 12:00:00",3769
"2026-03-01 12:10:00",3860
"2026-03-01 12:20:00",4034
"2026-03-01 12:30:00",4078
"2026-03-01 12:40:00",4176
"2026-03-01 12:50:00",4251
"2026-03-01 13:00:00",4253
"2026-03-01 13:10:00",4296
"2026-03-01 13:20:00",4309
"2026-03-01 13:30:00",4432
"2026-03-01 13:40:00",4516
"2026-03-01 13:50:00",4539
"2026-03-01 14:00:00",4542
"2026-03-01 14:10:00",4600
"2026-03-01 14:20:00",4531
"2026-03-01 14:30:00",4486
"2026-03-01 14:40:00",4601
"2026-03-01 14:50:00",4534
"2026-03-01 15:00:00",4495
"2026-03-01 15:10:00",4716
"2026-03-01 15:20:00",4775
"2026-03-01 15:30:00",4764
"2026-03-01 15:40:00",4661
"2026-03-01 15:50:00",4691
"2026-03-01 16:00:00",4617
"2026-03-01 16:10:00",4635
"2026-03-01 16:20:00",4676
"2026-03-01 16:30:00",4618
"2026-03-01 16:40:00",4607
"2026-03-01 16:50:00",4650
"2026-03-01 17:00:00",4682
"2026-03-01 17:10:00",4752
"2026-03-01 17:20:00",4687
"2026-03-01 17:30:00",4762
"2026-03-01 17:40:00",4724
"2026-03-01 17:50:00",4769
"2026-03-01 18:00:00",4787
"2026-03-01 18:10:00",4859
"2026-03-01 18:20:00",5017
"2026-03-01 18:30:00",5108
"2026-03-01 18:40:00",5257
"2026-03-01 18:50:00",5332
"2026-03-01 19:00:00",5329
"2026-03-01 19:10:00",5428
"2026-03-01 19:20:00",5418
"2026-03-01 19:30:00",5566
"2026-03-01 19:40:00",5772
"2026-03-01 19:50:00",5863
"2026-03-01 20:00:00",5957
"2026-03-01 20:10:00",6101
"2026-03-01 20:20:00",6017
"2026-03-01 20:30:00",5944
"2026-03-01 20:40:00",5955
"2026-03-01 20:50:00",5914
"2026-03-01 21:00:00",5870
"2026-03-01 21:10:00",5788
"2026-03-01 21:20:00",5829
"2026-03-01 21:30:00",5635
"2026-03-01 21:40:00",5568
"2026-03-01 21:50:00",5275
"2026-03-01 22:00:00",4978
"2026-03-01 22:10:00",4876
"2026-03-01 22:20:00",4726
"2026-03-01 22:30:00",4546
"2026-03-01 22:40:00",4289
"2026-03-01 22:50:00",3832
"2026-03-01 23:00:00",3507
"2026-03-01 23:10:00",3299
"2026-03-01 23:20:00",3012
"2026-03-01 23:30:00",2884
"2026-03-01 23:40:00",2750
"2026-03-01 23:50:00",2611
"2026-03-02 00:00:00",2544
"2026-03-02 00:10:00",2175
"2026-03-02 00:20:00",2016
"2026-03-02 00:30:00",1947
"2026-03-02 00:40:00",1849
"2026-03-02 00:50:00",1739
"2026-03-02 01:00:00",1575
"2026-03-02 01:10:00",1432
"2026-03-02 01:20:00",1324
"2026-03-02 01:30:00",1191
"2026-03-02 01:40:00",1117
"2026-03-02 01:50:00",1019
"2026-03-02 02:00:00",990
"2026-03-02 02:10:00",950
"2026-03-02 02:20:00",873
"2026-03-02 02:30:00",790
"2026-03-02 02:40:00",739
"2026-03-02 02:50:00",661
"2026-03-02 03:00:00",591
"2026-03-02 03:10:00",559
"2026-03-02 03:20:00",497
"2026-03-02 03:30:00",500
"2026-03-02 03:40:00",470
"2026-03-02 03:50:00",473
"2026-03-02 04:00:00",432
"2026-03-02 04:10:00",397
"2026-03-02 04:20:00",389
"2026-03-02 04:30:00",400
"2026-03-02 04:40:00",381
"2026-03-02 04:50:00",322
"2026-03-02 05:00:00",312
