"DateTime","Players"
"2026-02-25 13:20:00",395744
"2026-02-25 13:30:00",372103
"2026-02-25 13:40:00",360017
"2026-02-25 13:50:00",351398
"2026-02-25 14:00:00",349239
"2026-02-25 14:10:00",366654
"2026-02-25 14:20:00",367127
"2026-02-25 14:30:00",370706
"2026-02-25 14:40:00",373415
"2026-02-25 14:50:00",378046
"2026-02-25 15:00:00",388994
"2026-02-25 15:10:00",435326
"2026-02-25 15:20:00",446438
"2026-02-25 15:30:00",493221
"2026-02-25 15:40:00",616896
"2026-02-25 15:50:00",682777
"2026-02-25 16:00:00",1035505
"2026-02-25 16:10:00",1483061
"2026-02-25 16:20:00",1588413
"2026-02-25 16:30:00",1580878
"2026-02-25 16:40:00",1601459
"2026-02-25 16:50:00",1536566
"2026-02-25 17:00:00",1259581
"2026-02-25 17:10:00",847843
"2026-02-25 17:20:00",565165
"2026-02-25 17:30:00",473110
"2026-02-25 17:40:00",414590
"2026-02-25 17:50:00",381256
"2026-02-25 18:00:00",367131
"2026-02-25 18:10:00",362713
"2026-02-25 18:20:00",348687
"2026-02-25 18:30:00",344403
"2026-02-25 18:40:00",343314
"2026-02-25 18:50:00",341740
"2026-02-25 19:00:00",340243
"2026-02-25 19:10:00",355362
"2026-02-25 19:20:00",352126
"2026-02-25 19:30:00",337745
"2026-02-25 19:40:00",315399
"2026-02-25 19:50:00",316493
"2026-02-25 20:00:00",321414
"2026-02-25 20:10:00",345852
"2026-02-25 20:20:00",335651
"2026-02-25 20:30:00",326179
"2026-02-25 20:40:00",322186
"2026-02-25 20:50:00",318651
"2026-02-25 21:00:00",319465
"2026-02-25 21:10:00",334379
"2026-02-25 21:20:00",325414
"2026-02-25 21:30:00",304378
"2026-02-25 21:40:00",307487
"2026-02-25 21:50:00",301917
"2026-02-25 22:00:00",298851
"2026-02-25 22:10:00",301740
"2026-02-25 22:20:00",289961
"2026-02-25 22:30:00",293383
"2026-02-25 22:40:00",293659
"2026-02-25 22:50:00",300858
"2026-02-25 23:00:00",307510
"2026-02-25 23:10:00",322229
"2026-02-25 23:20:00",318319
"2026-02-25 23:30:00",312638
"2026-02-25 23:40:00",310872
"2026-02-25 23:50:00",308123
"2026-02-26 00:00:00",310106
"2026-02-26 00:10:00",332894
"2026-02-26 00:20:00",323861
"2026-02-26 00:30:00",315075
"2026-02-26 00:40:00",305989
"2026-02-26 00:50:00",321218
"2026-02-26 01:00:00",314995
"2026-02-26 01:10:00",346248
"2026-02-26 01:20:00",328388
"2026-02-26 01:30:00",306064
"2026-02-26 01:40:00",294505
"2026-02-26 01:50:00",288456
"2026-02-26 02:00:00",287747
"2026-02-26 02:10:00",298755
"2026-02-26 02:20:00",287240
"2026-02-26 02:30:00",289158
"2026-02-26 02:40:00",288906
"2026-02-26 02:50:00",290767
"2026-02-26 03:00:00",293690
"2026-02-26 03:10:00",307277
"2026-02-26 03:20:00",300161
"2026-02-26 03:30:00",297819
"2026-02-26 03:40:00",297202
"2026-02-26 03:50:00",301139
"2026-02-26 04:00:00",312962
"2026-02-26 04:10:00",346108
"2026-02-26 04:20:00",340400
"2026-02-26 04:30:00",335064
"2026-02-26 04:40:00",334043
"2026-02-26 04:50:00",327175
"2026-02-26 05:00:00",343252
"2026-02-26 05:10:00",365546
"2026-02-26 05:20:00",358203
"2026-02-26 05:30:00",361163
"2026-02-26 05:40:00",361700
"2026-02-26 06:20:00",369947
"2026-02-26 07:20:00",421113
"2026-02-26 07:30:00",421595
"2026-02-26 07:40:00",422127
"2026-02-26 07:50:00",425764
"2026-02-26 08:00:00",433742
"2026-02-26 08:10:00",474125
"2026-02-26 08:20:00",471467
"2026-02-26 08:30:00",452586
"2026-02-26 08:40:00",447681
"2026-02-26 08:50:00",444089
"2026-02-26 09:00:00",445432
"2026-02-26 09:10:00",478401
"2026-02-26 09:20:00",456857
"2026-02-26 09:30:00",436687
"2026-02-26 09:40:00",433667
"2026-02-26 09:50:00",418075
"2026-02-26 10:00:00",402598
"2026-02-26 10:10:00",408542
"2026-02-26 10:20:00",388633
"2026-02-26 10:30:00",385160
"2026-02-26 10:40:00",390389
"2026-02-26 10:50:00",386265
"2026-02-26 11:00:00",387338
"2026-02-26 11:10:00",407560
"2026-02-26 11:20:00",390186
"2026-02-26 11:30:00",380794
"2026-02-26 11:40:00",376099
"2026-02-26 11:50:00",372976
"2026-02-26 12:00:00",369597
"2026-02-26 12:10:00",384184
"2026-02-26 12:20:00",376332
"2026-02-26 12:30:00",359755
"2026-02-26 12:40:00",352689
"2026-02-26 12:50:00",349599
"2026-02-26 13:00:00",353757
"2026-02-26 14:10:00",345557
"2026-02-26 14:20:00",332102
"2026-02-26 14:30:00",328496
"2026-02-26 14:40:00",324200
"2026-02-26 14:50:00",320758
"2026-02-26 15:00:00",318376
"2026-02-26 15:10:00",330598
"2026-02-26 15:20:00",319672
"2026-02-26 15:30:00",310728
"2026-02-26 15:40:00",313667
"2026-02-26 15:50:00",316683
"2026-02-26 16:00:00",322485
"2026-02-26 16:10:00",345710
"2026-02-26 16:20:00",345199
"2026-02-26 16:30:00",334847
"2026-02-26 16:40:00",328172
"2026-02-26 16:50:00",323839
"2026-02-26 17:00:00",320739
"2026-02-26 17:10:00",330759
"2026-02-26 17:20:00",318385
"2026-02-26 17:30:00",318821
"2026-02-26 17:40:00",318089
"2026-02-26 17:50:00",318155
"2026-02-26 18:00:00",321032
"2026-02-26 18:10:00",328481
"2026-02-26 18:20:00",317875
"2026-02-26 18:30:00",318219
"2026-02-26 18:40:00",315945
"2026-02-26 18:50:00",315190
"2026-02-26 19:00:00",317250
"2026-02-26 19:10:00",335182
"2026-02-26 19:20:00",304481
"2026-02-26 19:30:00",309735
"2026-02-26 19:40:00",311072
"2026-02-26 19:50:00",310536
"2026-02-26 20:00:00",312799
"2026-02-26 20:10:00",331632
"2026-02-26 20:20:00",322014
"2026-02-26 20:30:00",313640
"2026-02-26 20:40:00",309890
"2026-02-26 20:50:00",308471
"2026-02-26 21:00:00",310204
"2026-02-26 21:10:00",322881
"2026-02-26 21:20:00",321945
"2026-02-26 21:30:00",314008
"2026-02-26 21:40:00",307245
"2026-02-26 21:50:00",304194
"2026-02-26 22:00:00",304634
"2026-02-26 22:10:00",312322
"2026-02-26 22:20:00",304548
"2026-02-26 22:30:00",310981
"2026-02-26 22:40:00",312138
"2026-02-26 22:50:00",319418
"2026-02-26 23:00:00",324691
"2026-02-26 23:10:00",342284
"2026-02-26 23:20:00",318659
"2026-02-26 23:30:00",318787
"2026-02-26 23:40:00",310589
"2026-02-26 23:50:00",305564
"2026-02-27 00:00:00",305347
"2026-02-27 00:10:00",320172
"2026-02-27 00:20:00",310654
"2026-02-27 00:30:00",299993
"2026-02-27 00:40:00",301238
"2026-02-27 00:50:00",308196
"2026-02-27 01:00:00",316206
"2026-02-27 01:10:00",348243
"2026-02-27 01:20:00",343197
"2026-02-27 01:30:00",321091
"2026-02-27 01:40:00",306339
"2026-02-27 01:50:00",314126
"2026-02-27 02:00:00",309444
"2026-02-27 02:10:00",319298
"2026-02-27 02:20:00",305896
"2026-02-27 02:30:00",305621
"2026-02-27 02:40:00",314857
"2026-02-27 02:50:00",313673
"2026-02-27 03:00:00",315018
"2026-02-27 03:10:00",333774
"2026-02-27 03:20:00",317911
"2026-02-27 03:30:00",313759
"2026-02-27 03:40:00",316024
"2026-02-27 03:50:00",322202
"2026-02-27 04:00:00",327211
"2026-02-27 04:10:00",356406
"2026-02-27 04:20:00",345784
"2026-02-27 04:30:00",336688
"2026-02-27 04:40:00",336118
"2026-02-27 04:50:00",337972
"2026-02-27 05:00:00",343961
"2026-02-27 05:10:00",359933
"2026-02-27 05:20:00",353524
"2026-02-27 05:30:00",351059
"2026-02-27 05:40:00",357464
"2026-02-27 05:50:00",360961
